index,B_M,L1_PIDe,L1_P,L1_PT,L1_ETA,L1_ProbNNk,L2_PIDe,L2_P,L2_PT,L2_ETA,L2_ProbNNk,H_PIDe,H_ProbNNk,Polarity
44,5152.7646945441975,-0.7117620162912248,42417.25000000001,3820.216078555764,3.0983612907845437,0.9917343462267146,0.47942293172904504,98568.52,6117.944959085552,3.4717083706449046,0.10640613726452483,-7.634089550368344,0.9979219247225343,1
50,5119.941549270745,4.18019454798406,94834.73999999999,11491.468487135164,2.7999869494345373,0.2995252086147931,1.2440522559447118,35994.54,4296.789396314962,2.815064659679655,0.8864209953209651,-0.11884903116897494,0.9965986122419196,1
9,5015.258377910822,0.6007907670793813,26281.08,5127.386553628685,2.3177458027657516,0.9985115537734807,-1.3249097167813484,17669.56,1619.3725932168147,3.0808453144322194,0.9990172847173369,-7.083296886844201,0.7844608460750321,1
25,5034.875874408347,1.3217415686748204,29413.819999999996,4387.219872132627,2.5903072825486486,0.9955035633464302,-0.9874885138096712,5832.289999999999,1028.3266769856646,2.4207599616930993,0.9748883034142997,-3.680200783401422,0.9710955134189455,1
28,5101.793508725009,-1.4196216190655675,82842.25,5069.6121091237155,3.4858835155757317,0.9059206255849228,-0.7206468319830313,24439.62,2826.0713965122204,2.847105477035773,0.9988461274049545,-1.311590092506708,0.998951143199521,1
38,5293.72505460336,0.29034699864906033,80537.1,6404.471446086341,3.2232840190374645,0.696361603045839,-0.041037829449735996,42673.529171698094,4589.660890506475,2.9200153102414945,0.99870373717588,-6.030431535650273,0.542359339354287,1
53,5142.612191312703,0.15320187489210024,53230.33999999999,5756.495804827495,2.9145101520805037,0.9934912596423768,-0.5910968399987615,37288.57000000001,6578.198662161622,2.420200262004705,0.7854614400552126,-5.983627416746769,0.9774983316505189,1
3,5177.631555234036,2.8958681549016907,39425.63,4669.819976044536,2.822916791869273,0.9991249313059496,1.3910836286212618,49943.48000000001,6111.342264818972,2.7901282106379,0.9925364481040677,-7.389078373579617,0.9858167213860541,-1
62,5226.999274358431,-1.0915926618048961,53575.85635946392,10243.03355790059,2.3383818549172193,0.6771401022522451,-1.7409849528217143,23273.050000000003,6407.323334644455,1.9634901240256455,0.9951984165187843,-4.126813808875035,0.965411306518551,1
64,5105.724422234428,-0.26567405081466733,100053.27999999998,16015.76057878652,2.5188085218743836,0.9314330959225272,1.2525617900193242,37241.91000000001,6103.798416945422,2.4948865068802677,0.9434819161773096,-6.693921901081819,0.889395821926448,1
13,5250.8839062957495,-1.861909272435418,41949.746050414455,4578.700171039048,2.905212731915405,0.8910627329201191,3.6273058104179015,36654.23,6509.533694050911,2.4134284537035766,0.9973426997263007,-2.654485128938431,0.8025612760820631,1
21,5164.96987657547,-1.2991465048093143,24298.980000000007,2935.533345318422,2.803023567617329,0.9989012606461397,5.126658019259679,28178.27,5675.785412251952,2.285188522700145,0.9985856810583686,-9.04971325260609,0.8962647297412798,1
22,5175.724615291928,0.09867028438338954,27905.83,3791.5747643949103,2.684553900882345,0.9914532463348926,-1.2022691797149871,79792.80000000002,9001.177402133064,2.872028425983569,0.9571035116153181,-8.369231405183669,0.997370060168426,1
40,5127.807158137128,4.430087336740839,11061.2,2356.1640231489464,2.2280142734344826,0.9976751879719035,0.2907868194924126,43037.93,7805.356117740427,2.392092646972818,0.7583647292437871,-4.419442333852012,0.4295986729810543,1
1,5120.486462036092,-0.9230097422303811,131111.66,10437.387777191207,3.222214077393878,0.4644653151316365,-0.8646950301822187,35323.92,4307.160500423937,2.7936908392210467,0.9977666378951452,-2.8435779174317757,0.6701180881339319,-1
3,5143.723186834911,-0.5119241090437823,17825.470000000005,3407.8334774503155,2.3384336951128364,0.9985069317609523,1.336121813342217,21246.7,6150.96972263359,1.9110951239764606,0.998488326115269,-1.1590255276158095,0.7894014259270178,1
9,5055.488175356157,0.28640407398520584,73069.25,7075.334733244717,3.0255877244450256,0.15862887032459524,0.12443582898711059,15225.299999999997,3150.2516800624694,2.257744485001919,0.9881707059155665,-7.0028485902259305,0.9010137290988636,-1
12,5083.289952940566,0.43611341174922336,35123.76,2444.69977477558,3.356889349750987,0.9817329810021422,-1.5155689488792654,238562.97999999998,14187.65019090523,3.5145232579025927,0.023411744087885985,-2.7619401095205878,0.777943960157711,-1
13,5083.625163070825,0.05440987172372491,20678.69,2354.0639407256413,2.862851959678819,0.9982062937694646,1.1144829880961178,128264.64999999998,16416.00271487685,2.744865802252399,0.7694033144850418,-7.700214263403116,0.9820018053462043,-1
26,5062.8062126247305,2.485753608668984,57639.61,7228.137218010974,2.7654210083104207,0.22438081699612827,-1.7906419820952197,12941.68,1521.283401321547,2.8305734808133773,0.9755424556346313,-6.534384600105174,0.9975006828833854,1
27,4995.4842817954395,-1.4686022448860971,9438.019999999999,1320.65840708373,2.6548315752091516,0.7892802652751283,1.6890284317274844,67925.01,4786.707749277538,3.3444647850179763,0.3763639111235762,-7.333732835304164,0.9599171074997737,1
29,5085.935979158423,-1.4012693347282148,32079.74,4539.151425207355,2.643588500412881,0.9980291604538631,0.5700442938681594,10702.890000000001,1294.4336000269295,2.8019107632623683,0.9456546110009353,-3.929105864078398,0.9980155688405594,1
30,4904.045077072986,0.7376157661708214,6800.07,1763.8429392552653,2.0253239146656608,0.9909201482899602,0.5027720992497955,81776.16000000002,13361.078527658468,2.4980454842676854,0.3568669392901078,-2.3776091505189423,0.5999308687189456,1
37,5108.256189010531,1.3243859810528589,20509.910000000003,2206.0336489779074,2.9199543052180563,0.9986431419493559,-0.5802757785636432,95530.37000000001,10134.52794039378,2.933817625351884,0.532409791276473,-5.1721157310750705,0.49871787443076754,1
54,5148.169875632098,1.7166182319634338,7732.580000000001,1768.221025748799,2.1552790576240572,0.9877266411403074,-0.2052569520892651,25033.76,4199.967098085416,2.471183471818971,0.9935937675583346,-8.18296379280961,0.41530907500280884,1
5,5093.700970433459,0.10400718755776506,121685.58999999998,6293.630468779894,3.6543802599349027,0.6637117917277497,-0.2832469275053928,29074.130000000005,1391.7494301173026,3.7318610642039935,0.9474578433092548,-6.7085842604114605,0.8915164026667197,1
11,5154.992981758553,2.3776010498453823,22208.77,5321.676821323676,2.1071721692730723,0.9976304602025541,-0.2244543998081896,10397.929999999998,2062.6421034576574,2.3007800547970176,0.9959310311645175,-5.625345729713532,0.9072907738589366,1
36,4954.2751846701285,0.14246431619055466,55499.899999999994,11584.132906193609,2.248818350017623,0.5482319095700069,-1.39496084816497,348751.11,83245.49072270018,2.1111534472197246,0.01619113504202407,-0.8101291418860348,0.5148453639684927,-1
37,5304.351180796823,-1.7698169634882113,101191.37,13196.279701339989,2.7259466982929945,0.5053180037046273,-1.779527949503061,18419.592118056393,2046.041567349256,2.8875560412388293,0.8453256044376846,-2.9602907468261463,0.5673886802220622,-1
46,5123.4259783655225,2.0120741280205268,118456.63999999998,11269.129416991995,3.043356802624007,0.11205906886531453,1.8045882797418602,36013.34999999999,5524.037993387713,2.5619931669621723,0.9922354484283353,-7.753997670259551,0.9893595003949616,1
53,5192.647024075128,3.318108774773808,22382.47,4008.5540556292135,2.404877832026918,0.9982561850924141,-1.7082621282683217,47304.10999999999,10213.350886348446,2.2141853187938683,0.964308470067157,-7.21629413555976,0.9960850495699888,1
56,4869.145017122531,-0.5823648483329522,11792.810000000001,1135.9064574885244,3.0308786397860144,0.9744173127887041,0.061087104794171454,156867.92,6758.757584442328,3.837247857180078,0.22212072492976517,-8.039195016247128,0.9960743914928807,1
60,5229.521539490748,-0.962688662516916,44844.249447075264,1417.320056578832,4.147324920250857,0.9554942147892924,1.9613961899755128,127316.05999999997,10619.129796370371,3.1754190017369304,0.6825744537300661,-6.2059503663423605,0.9986741751539641,-1
1,5128.973829152437,-1.0904562957518749,177014.97999999998,19874.032132342556,2.876801263415721,0.707022854528566,-0.28557078839303185,56347.95,8302.157357432407,2.602705843472655,0.24810680955798084,-9.271211031341592,0.9989199757201129,1
13,5146.03938918788,-0.17109176559657335,14200.83,3062.0989094021934,2.2155150466633486,0.9984832824621249,0.27213826042773026,13625.459999999997,1350.175444386208,3.0023888393515032,0.9918679588493221,-2.284908741846873,0.9291736552191481,-1
20,5172.901830995538,0.12856414941390493,37565.03,6634.165033635751,2.419097802524753,0.998325008025368,-1.7569835112448384,81241.75,11373.868206165918,2.6543215640515228,0.422691636068901,-7.546808274821416,0.9434589667218232,-1
29,5163.098984329701,1.5940091122409938,120623.6,5454.775782661854,3.7888189808759374,0.4777137682592164,0.8602307090811172,105257.06,5399.451187006625,3.6625968977650114,0.44552328740961933,-5.3004359878934935,0.9940736072476699,-1
49,5145.459750507912,-1.2720182185543805,31594.36,6148.657874196123,2.3202860893991444,0.9703736168348492,6.464374306720797,38116.840000000004,4937.836724229353,2.7326539219056323,0.5794146292399527,-6.93112190293396,0.8512585175055464,1
58,5238.432203434605,6.0303580582309975,30235.910986034676,5285.4195678840315,2.4294971577656446,0.9962901290916074,-1.5942875232665479,38124.88999999999,6855.3945130085,2.4007955780914503,0.9987175008465409,-6.205129092556692,0.962328232150898,1
4,5056.768955781146,0.06575124369973917,58570.61000000001,10461.544771349869,2.407601176134713,0.035828236708211766,-1.5418166802135644,34965.59,9109.387127598822,2.020789019669068,0.9258509025884276,-0.33955643629199006,0.9122334021180911,1
7,5368.046521074251,-0.44877854095743697,62984.041422148526,4133.896065741884,3.415729544296258,0.9960447620083867,1.585324014218549,33894.689999999995,5350.160119852771,2.532991154723071,0.4793202410815523,-0.6037095409902897,0.3269462294696335,1
10,5128.04057966652,1.3486946434327405,262701.66,11387.295025818426,3.8311978645930544,0.01422931538906649,-0.7938232877997407,324267.85,9419.21824491326,4.231753947841176,0.41291273454909105,-4.816926293979416,0.739184879782851,1
46,4940.399115380883,1.4024143375435316,92049.51,11854.635079369406,2.738582377236024,0.3148678314578513,2.6272360037265785,7952.63,963.6230075276288,2.800014064220937,0.8846334808237,-7.095629946904094,0.8473805638507814,1
2,5175.239803115189,-1.9061917994781306,36478.32,6449.0812345887025,2.418020539647895,0.9943171159719749,-0.25844986904586875,21910.83,4318.69774837433,2.307317243429598,0.9982676809697643,-5.556517842212314,0.8848271436742405,1
3,5078.906389809844,4.418713261151235,22185.39,1751.824595418352,3.23036082833165,0.9987390968286433,-0.40754746565601296,118064.33999999998,6197.126908594,3.639601630732858,0.6415372853448904,-9.514961091210692,0.9902071399088372,1
12,5146.9924320410255,-0.9664732214428722,37091.16000000001,8718.583678858413,2.1269606279510507,0.9849620779854441,0.5258918935342356,22657.519999999997,7068.810519907674,1.8326735534621812,0.9975931595692464,-6.089910669027592,0.9010274560849956,1
15,5060.671619832701,-1.3195474209870672,50443.05000000001,4670.407407666104,3.0705958061953034,0.9548300287219287,-0.6320495011217497,13187.45,895.205990009938,3.3819602037992205,0.9549716682573117,-2.6356139044121023,0.9955448099189305,-1
20,5845.749110950826,-1.0162214194643318,71513.73118193288,2453.391398967521,4.065270979203638,0.9727212333014713,1.825568935315856,180817.36999999997,7349.79686896131,3.895548707406329,0.20723655409076566,-2.1785649540071406,0.5094789484086286,-1
25,4999.662157943479,6.671233094449465,45604.15000000001,5998.7867696379835,2.7172346000935796,0.9793176569385873,-1.8594228084700928,10009.14,1141.88264930994,2.8606977232274313,0.7277055484894522,-6.763364453065446,0.985258692146283,1
33,5355.052656677665,2.4189367690017565,15420.467575420182,1254.8107135149028,3.2001986159557987,0.9590158870580712,-1.6214583585138618,53094.340000000004,11254.036857390858,2.233064428017719,0.9644875128273968,-5.1698699274284605,0.9240512668113251,1
42,5205.427839126919,0.5841973172349153,42454.530000000006,6319.596445068741,2.5923393440587863,0.9955727946970142,-0.16802725173803212,45649.08000000001,8430.156815900758,2.3736780688943067,0.9571408707588797,-5.654303971188286,0.9895202453176436,1
43,5009.968621210856,-0.14061729563567305,5441.65,973.6415832897164,2.405840257144393,0.9890512049191166,0.5786658342711117,41073.55,3963.9793999827584,3.028926436555011,0.9987857622545454,-7.601083829062926,0.9144903077594498,1
70,5168.789271036895,7.193134706558169,30316.250000000004,6584.52725131823,2.2081008648244036,0.997115331823609,4.758380361236346,27994.69,2122.5688918840247,3.2710946414753237,0.998768934711818,-5.145783720274855,0.9572491860294379,-1
