unique_code,quantity,name,discount,origin,account_id,partner_id,price_subtotal,price_unit,product_id,invoice_id,uom_id,currency_id,tax_code
16223,1,"Diversa repararaciones en ubicaciones de Gava y Badalona siguiendo sus instrucciones-
Adjuntamos soporte fotogràfico.
",0.0,,Ventas de mercaderías en España,33,344,344,VARIOS - SIN DEFINIR,5675,1,EUR,S_IVA21B
16160,300,[1108] NFC CIRCULAR - PVC RIGIDO SUP. PLASTICAS (LOGO LINK),0.0,BCN\OUT\00997,Ventas de mercaderías en España,402,450,"1,5",NFC CIRCULAR - PVC RIGIDO SUP. PLASTICAS (LOGO LINK),5653,1,EUR,S_IVA21B
16156,30,[918] TAPA CALLE GRIS7038 3200L (RR/CL),0.0,BCN\OUT\00991,Ventas de mercaderías en España,164,2700,90,TAPA CALLE GRIS7038 3200L (RR/CL),5652,1,EUR,S_IVA21B
16157,10,[904] CUBIERTA IZQUIERDA GRIS OSCURO RAL.7011 (RR/CL),0.0,BCN\OUT\00991,Ventas de mercaderías en España,164,280,28,CUBIERTA IZQUIERDA GRIS OSCURO RAL.7011 (RR/CL),5652,1,EUR,S_IVA21B
16158,10,[903] CUBIERTA DERECHA GRIS OSCURO RAL.7011 (RR/CL),0.0,BCN\OUT\00991,Ventas de mercaderías en España,164,280,28,CUBIERTA DERECHA GRIS OSCURO RAL.7011 (RR/CL),5652,1,EUR,S_IVA21B
16159,1,PORTES VENTAS,0.0,BCN\OUT\00991,Prestaciones de servicios en España,164,38,38,PORTES VENTAS,5652,1,EUR,S_IVA21B
16154,720,1E001064 E001 Etiqueta PRYSMIAN GROUP Diam.80,0.0,BCN\OUT\00995,Ventas de productos terminados en España,170,"61,2","0,085",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5651,1,EUR,S_IVA21B
16155,720,1E001065 E001 Etiqueta PRYSMIAN GROUP Diam.80,0.0,BCN\OUT\00995,Ventas de productos terminados en España,170,"61,2","0,085",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5651,1,EUR,S_IVA21B
16153,1,SERVEI DE GESTIO MANTENIMENT BADALONA (RR/CL),0.0,,Ventas de mercaderías en España,671,"3137,25","3137,25",SERVEI DE GESTIO MANTENIMENT BADALONA (RR/CL),5650,1,EUR,S_IVA21B
16120,2300,SERVEI PRODUCCIO PENDUL BLOQUEIG TAPA CARRER - CL00016 (RR/CL),0.0,,Ventas de mercaderías en España,73,920,"0,4",SERVEI PRODUCCIO PENDUL BLOQUEIG TAPA CARRER - CL00016 (RR/CL),5627,1,EUR,S_IVA21B
16121,1450,SERVEI PRODUCCIO CORTINES LONA 2200L - CL00014 (RR/CL),0.0,,Ventas de mercaderías en España,73,"768,5","0,53",SERVEI PRODUCCIO CORTINES LONA 2200L - CL00014 (RR/CL),5627,1,EUR,S_IVA21B
16122,960,SERVEI PRODUCCIO MANETA XARXA - CL00012 (RR/CL),0.0,,Ventas de mercaderías en España,73,672,"0,7",SERVEI PRODUCCIO MANETA XARXA - CL00012 (RR/CL),5627,1,EUR,S_IVA21B
16123,1100,SERVEI PRODUCCIO SIMBOL INVIDENTS - CL00006/10 (RR/CL),0.0,,Ventas de mercaderías en España,73,297,"0,27",SERVEI PRODUCCIO SIMBOL INVIDENTS - CL00006/10 (RR/CL),5627,1,EUR,S_IVA21B
16124,1000,SERVEI PRODUCCIO ROTULA ROSCADA SIRGA MANETA - CL00011 (RR/CL),0.0,,Ventas de mercaderías en España,73,20,"0,02",SERVEI PRODUCCIO ROTULA ROSCADA SIRGA MANETA - CL00011 (RR/CL),5627,1,EUR,S_IVA21B
16125,850,SERVEI PRODUCCIO KIT MOLLA MANETA - CL00015 (RR/CL),0.0,,Ventas de mercaderías en España,73,68,"0,08",SERVEI PRODUCCIO KIT MOLLA MANETA - CL00015 (RR/CL),5627,1,EUR,S_IVA21B
16126,900,SERVEI PRODUCCIO PLETINA SUPORT BULO MANETA - CL00005 (RR/CL),0.0,,Ventas de mercaderías en España,73,18,"0,02",SERVEI PRODUCCIO PLETINA SUPORT BULO MANETA - CL00005 (RR/CL),5627,1,EUR,S_IVA21B
16117,5,CUBA REPARADA POR SOLDADURA E.R.D. (RR/CL),0.0,,Ventas de mercaderías en España,12,175,35,CUBA REPARADA POR SOLDADURA E.R.D. (RR/CL),5626,1,EUR,S_IVA21B
16118,93,TAPA CALLE REPARADA POR SOLDADURA E.R.D. (RR/CL),0.0,,Ventas de mercaderías en España,12,3162,34,TAPA CALLE REPARADA POR SOLDADURA E.R.D. (RR/CL),5626,1,EUR,S_IVA21B
15955,2,VACRIS Actuaciones Preventives BALEARS AGOSTO,0.0,,Ventas de mercaderías en España,371,"34,4","17,2",VARIOS - SIN DEFINIR,5578,1,EUR,S_IVA21B
15956,35,VACRIS actuacions correctives BALEARS AGOSTO,0.0,,Ventas de mercaderías en España,371,"2089,85","59,71",VARIOS - SIN DEFINIR,5578,1,EUR,S_IVA21B
15949,5,[164] TAPA CIEGA AZUL OSCURO RAL.5005 3000L. (NE/CBL),0.0,BCN\OUT\00984,Ventas de mercaderías en España,92,"583,35","116,67",TAPA CIEGA AZUL OSCURO RAL.5005 3000L. (NE/CBL),5577,1,EUR,S_IVA21B
15950,9,[171] TAPA USUARIO AZUL OSCURO RAL.5005 3000L. MOD.BCN (NE/CBL),0.0,BCN\OUT\00984,Ventas de productos terminados en España,92,"1050,03","116,67",TAPA USUARIO AZUL OSCURO RAL.5005 3000L. MOD.BCN (NE/CBL),5577,1,EUR,S_IVA21B
15951,100,[133] ESLINGA EASY 3000L (NE/CBL),0.0,BCN\OUT\00984,Ventas de productos terminados en España,92,429,"4,29",ESLINGA EASY 3000L (NE/CBL),5577,1,EUR,S_IVA21B
15952,10,[124] BIELAS FONDO (NE/CBL),0.0,BCN\OUT\00984,Ventas de mercaderías en España,92,65,"6,5",BIELAS FONDO (NE/CBL),5577,1,EUR,S_IVA21B
15953,6,[166] TAPA CIEGA VERDE RAL.6032 1800L. (NE/CBL),0.0,BCN\OUT\00984,Ventas de mercaderías en España,92,"499,98","83,33",TAPA CIEGA VERDE RAL.6032 1800L. (NE/CBL),5577,1,EUR,S_IVA21B
15948,1,"Diversa repararaciones en ubicaciones de Gava y Castelldefels siguiendo sus instrucciones-
Adjuntamos soporte fotogràfico.
",0.0,,Ventas de mercaderías en España,33,614,614,VARIOS - SIN DEFINIR,5576,1,EUR,S_IVA21B
15886,24,[1247] POLEA 110MM SOTERRADO (NE/SOT) (PLAZO 1 semana),0.0,BCN\OUT\00976,Ventas de mercaderías en España,216,"259,2","10,8",POLEA 110MM SOTERRADO (NE/SOT),5550,1,EUR,S_IVA21B
15884,1,APPLE IPAD WI-FI 32GB - SPACE GREY No Serie/IMEI: SF9FYJYTPJF8J,0.0,BCN\OUT\00974,Ventas de mercaderías en España,73,"271,9","271,9001",(CC600) APROVISIONAMIENTOS - MERCADERIAS,5549,1,EUR,S_IVA21B
15885,1,"APPLE MK0C2ZM/A APPLE PENCIL
No Serie/IMEI: SFQCXVCXQGWTJ",0.0,BCN\OUT\00974,Ventas de mercaderías en España,73,"80,16","80,157",(CC600) APROVISIONAMIENTOS - MERCADERIAS,5549,1,EUR,S_IVA21B
15883,12,[254] ESLINGA EASY 3500L (NE/CBL),0.0,BCN\OUT\00980,Ventas de mercaderías en España,82,54,"4,5",ESLINGA EASY 3500L (NE/CBL),5548,1,EUR,S_IVA21B
15882,50,PASTILLAS ANTIOLOR 40Gr. S2Q120-0000-0420,20.0,BCN\OUT\00968,Ventas de mercaderías en España,12,500,"12,5",PASTILLAS ANTIOLOR 40Gr.,5547,1,EUR,S_IVA21B
15829,1,INFORMADOR MEDIOAMBIENTAL AGOST,0.0,,Ventas de mercaderías en España,436,1345,1345,VARIOS - SIN DEFINIR,5522,1,EUR,S_IVA21B
15799,1,actuacions semisoterrats model AMB (ubicacions gava i Badalona),0.0,,Ventas de mercaderías en España,33,294,294,VARIOS - SIN DEFINIR,5501,1,EUR,S_IVA21B
15796,1,"FRACCIÓ ENVASOS:
Substitució ganxo",0.0,,Ventas de mercaderías en España,20,90,90,VARIOS - SIN DEFINIR,5499,1,EUR,S_IVA21B
15795,1,"FRACCIÓ ENVASOS:
Substitució plataforma i estructura de seguretat",0.0,,Ventas de mercaderías en España,20,1947,1947,VARIOS - SIN DEFINIR,5498,1,EUR,S_IVA21B
15794,1,"MPEU FABRA Fracció Resta: reparació i soldad tapa descàrrega i frontisa
AREA 33 NFC 30271 RAMON CASAS Fracció Resta: reparació i soldad frontisa",0.0,,Ventas de mercaderías en España,20,360,360,VARIOS - SIN DEFINIR,5497,1,EUR,S_IVA21B
15792,663,"ADHESIUS
agost",0.0,,Prestaciones de servicios en España,360,"1763,58","2,66",VARIOS VENTAS - SERVICIO1,5496,1,EUR,S_IVA21B
15793,228,ADHESIUS AMB PLACA agost,0.0,,Prestaciones de servicios en España,360,912,4,VARIOS VENTAS - SERVICIO1,5496,1,EUR,S_IVA21B
15784,1200,SERVEI PRODUCCIO PENDUL BLOQUEIG TAPA CARRER - CL00016 (RR/CL),0.0,,Ventas de mercaderías en España,73,480,"0,4",SERVEI PRODUCCIO PENDUL BLOQUEIG TAPA CARRER - CL00016 (RR/CL),5495,1,EUR,S_IVA21B
15785,713,SERVEI PRODUCCIO CORTINES LONA 2200L - CL00014 (RR/CL),0.0,,Ventas de mercaderías en España,73,"377,89","0,53",SERVEI PRODUCCIO CORTINES LONA 2200L - CL00014 (RR/CL),5495,1,EUR,S_IVA21B
15786,300,SERVEI PRODUCCIO REFORÇ SUPORT AMORTIDOR - CL00001 (RR/CL),0.0,,Ventas de mercaderías en España,73,15,"0,05",SERVEI PRODUCCIO REFORÇ SUPORT AMORTIDOR - CL00001 (RR/CL),5495,1,EUR,S_IVA21B
15787,1600,SERVEI PRODUCCIO SIMBOL INVIDENTS - CL00006/10 (RR/CL),0.0,,Ventas de mercaderías en España,73,432,"0,27",SERVEI PRODUCCIO SIMBOL INVIDENTS - CL00006/10 (RR/CL),5495,1,EUR,S_IVA21B
15790,50,SERVEI PRODUCCIO KIT MOLLA MANETA - CL00015 (RR/CL),0.0,,Ventas de mercaderías en España,73,4,"0,08",SERVEI PRODUCCIO KIT MOLLA MANETA - CL00015 (RR/CL),5495,1,EUR,S_IVA21B
15781,8,TAPA USUARIO REPARADA POR SOLDADURA E.R.D. (RR/CL),0.0,,Ventas de mercaderías en España,12,"154,16","19,27",TAPA USUARIO REPARADA POR SOLDADURA E.R.D. (RR/CL),5494,1,EUR,S_IVA21B
15782,24,TAPA CALLE REPARADA POR SOLDADURA E.R.D. (RR/CL),0.0,,Ventas de mercaderías en España,12,816,34,TAPA CALLE REPARADA POR SOLDADURA E.R.D. (RR/CL),5494,1,EUR,S_IVA21B
15783,28,desballestat,0.0,,Ventas de mercaderías en España,12,"11,76","0,42",VARIOS - SIN DEFINIR,5494,1,EUR,S_IVA21B
15776,300,CONJUNTO ANTIVUELABOLSA (AVB),0.0,BCN\OUT\00961,Ventas de productos terminados en España,214,330,"1,1",CONJUNTO ANTIVUELABOLSA (AVB),5491,1,EUR,S_IVA21B
15775,25,[61] SIRGA (RR/CL),0.0,BCN\OUT\00979,Ventas de mercaderías en España,164,375,15,SIRGA (RR/CL),5490,1,EUR,S_IVA21B
15773,200,[778] GUIA CENTRADORA NEGRA 830MM (NE/CBL),0.0,BCN\OUT\00978,Ventas de mercaderías en España,654,3000,15,GUIA CENTRADORA NEGRA 830MM (NE/CBL),5489,1,EUR,S_IVA21B
15774,4,PORTES VENTAS PALETS,0.0,BCN\OUT\00978,Prestaciones de servicios en España,654,320,80,PORTES VENTAS,5489,1,EUR,S_IVA21B
15772,1,SERVEI DE GESTIO MANTENIMENT BADALONA (RR/CL),0.0,,Ventas de mercaderías en España,671,"3629,25","3629,25",SERVEI DE GESTIO MANTENIMENT BADALONA (RR/CL),5488,1,EUR,S_IVA21B
15564,50,VACRIS Actuaciones preventivas CATALUNYA JULIOL,0.0,,Ventas de mercaderías en España,371,860,"17,2",VARIOS - SIN DEFINIR,5394,1,EUR,S_IVA21B
15565,87,VACRIS Actuaciones Preventives BALEARS JULIO,0.0,,Ventas de mercaderías en España,371,"1496,4","17,2",VARIOS - SIN DEFINIR,5394,1,EUR,S_IVA21B
15566,23,VACRIS actuacions correctives BALEARS JULIO,0.0,,Ventas de mercaderías en España,371,"1373,33","59,71",VARIOS - SIN DEFINIR,5394,1,EUR,S_IVA21B
15567,8,VACRIS Actuacion correctives CATALUNYA JULIOL,0.0,,Ventas de mercaderías en España,371,"477,68","59,71",VARIOS - SIN DEFINIR,5394,1,EUR,S_IVA21B
15531,720,1E001064 E001 Etiqueta PRYSMIAN GROUP Diam.80,0.0,BCN\OUT\00971,Ventas de productos terminados en España,170,"61,2","0,085",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5381,1,EUR,S_IVA21B
15532,1,PORTES PAQUETERIA (NACEX),0.0,BCN\OUT\00971,Ventas de mercaderías en España,170,6,6,PORTES PAQUETERIA (NACEX),5381,1,EUR,S_IVA21B
15533,720,1E001065 E001 Etiqueta PRYSMIAN GROUP Diam.80,0.0,BCN\OUT\00971,Ventas de productos terminados en España,170,"61,2","0,085",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5381,1,EUR,S_IVA21B
15529,48,DECO-IC 1E001040 E001 Etiqueta vinilo ROSCO 2724,0.0,BCN\OUT\00970,Ventas de productos terminados en España,170,"7,2","0,15",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5380,1,EUR,S_IVA21B
15530,1,PORTES VENTAS,0.0,BCN\OUT\00970,Prestaciones de servicios en España,170,6,6,PORTES VENTAS,5380,1,EUR,S_IVA21B
15511,8,TRANSPORTE,0.0,,Ventas de mercaderías en España,371,720,90,VARIOS - SIN DEFINIR,5377,1,EUR,S_IVA21B
15512,8,"ADHESIVOS ""ENVASOS-NOMES VIDRE""",0.0,,Ventas de mercaderías en España,371,120,15,VARIOS - SIN DEFINIR,5377,1,EUR,S_IVA21B
15513,1,REPARAR Y PINTARCONTENEDOR TIPO IGLU ,0.0,,Ventas de productos terminados en España,371,180,180,REPARAR CONTENEDOR TIPO IGLU - FIBRA,5377,1,EUR,S_IVA21B
15507,2,REPARAR Y PINTADO CONTENEDOR TIPO IGLU - FIBRA VIDRIO,0.0,,Ventas de productos terminados en España,371,360,180,REPARAR CONTENEDOR TIPO IGLU - FIBRA,5376,1,EUR,S_IVA21B
15508,4,INSTALACION GOMES ANTIESTELLES,0.0,,Ventas de mercaderías en España,371,32,8,VARIOS - SIN DEFINIR,5376,1,EUR,S_IVA21B
15509,4,[VARIOS] ADHESIVOS SEGUN DISEÑO SOLICITADO ECOVIDRIO,0.0,,Ventas de productos terminados en España,371,44,11,ADHESIVOS SEGUN DISEÑO SOLICITADO ,5376,1,EUR,S_IVA21B
15510,2,PORTES VENTAS,0.0,,Prestaciones de servicios en España,371,80,40,PORTES VENTAS,5376,1,EUR,S_IVA21B
15504,4,LINK APP (USUARIS/ANUAL),0.0,BCN\OUT\00946,Prestaciones de servicios en España,92,480,120,VARIOS VENTAS - SERVICIO1,5375,1,EUR,S_IVA21B
15505,4,[1124] BRAZALETE PARA LECTOR MANUAL NFC · BLUETOOTH (INCLUIDO),0.0,BCN\OUT\00946,Ventas de mercaderías en España,92,0,0,BRAZALETE PARA LECTOR MANUAL NFC · BLUETOOTH,5375,1,EUR,S_IVA21B
15506,3,[1112] LECTOR MANUAL NFC · BLUETOOTH,0.0,BCN\OUT\00946,Ventas de mercaderías en España,92,600,200,LECTOR MANUAL NFC · BLUETOOTH,5375,1,EUR,S_IVA21B
15452,1,"FRACCIÓ PAPER:
Substitució ganxo

UBICACIO: AREA 49 NFC 30131 AVINGUDA BURGOS, 39",0.0,,Ventas de mercaderías en España,20,270,270,VARIOS - SIN DEFINIR,5357,1,EUR,S_IVA21B
15451,6,"Avinguda Can Cases: substitució 3 corrioles + 8 cables
Carrer Mur: substitució 4 corrioles + 4 cables
Ctra. Piera: revisió contenidors d'envasos i paper
Avinguda Pau Claris: substitució 5 cables
Passeig Catalunya: substitució 7 cables
Carrer Comerç/Renfe: substitució 1 cable + 7 corrioles",0.0,,Ventas de mercaderías en España,377,1500,250,VARIOS - SIN DEFINIR,5356,1,EUR,S_IVA21B
15449,1,"Ubicación 15 Badalona ID 354692: sustitución seta + vaciado y limpieza de fosa
Ubicación 07 Sant Adrià de Besós ID 355750: sustitución y ajuste centrador + limpieza y vaciado de fosas.
",0.0,,Ventas de mercaderías en España,33,"650,67","650,67",VARIOS - SIN DEFINIR,5355,1,EUR,S_IVA21B
15450,1,Ubicación 01B Viladecans ID 355748: reparación bisagras compuertas + vaciado y limpieza de fosa,0.0,,Ventas de mercaderías en España,33,244,244,VARIOS - SIN DEFINIR,5355,1,EUR,S_IVA21B
15448,1,"Diversa repararaciones en ubicaciones de Gava, El Prat de Llobregat y Castelldefels, siguiendo sus instrucciones.
",0.0,,Ventas de mercaderías en España,33,"650,67","650,67",VARIOS - SIN DEFINIR,5354,1,EUR,S_IVA21B
15447,1,"Diversa repararaciones en ubicaciones de Gava, El Prat de Llobregat y Castelldefels, siguiendo sus instrucciones.
Adjuntamos soporte fotogràfico.",0.0,,Ventas de mercaderías en España,33,614,614,VARIOS - SIN DEFINIR,5353,1,EUR,S_IVA21B
15446,1,SERVEI DE REPARACIO DEL CONTENIDOR DE PLATJA SEMISOTERRAT,0.0,,Ventas de mercaderías en España,743,494,494,VARIOS - SIN DEFINIR,5352,1,EUR,S_IVA21B
15438,3400,SERVEI PRODUCCIO PENDUL BLOQUEIG TAPA CARRER - CL00016 (RR/CL),0.0,,Ventas de mercaderías en España,73,1360,"0,4",SERVEI PRODUCCIO PENDUL BLOQUEIG TAPA CARRER - CL00016 (RR/CL),5351,1,EUR,S_IVA21B
15439,1400,SERVEI PRODUCCIO CORTINES LONA 2200L - CL00014 (RR/CL),0.0,,Ventas de mercaderías en España,73,742,"0,53",SERVEI PRODUCCIO CORTINES LONA 2200L - CL00014 (RR/CL),5351,1,EUR,S_IVA21B
15440,960,SERVEI PRODUCCIO MANETA XARXA - CL00012 (RR/CL),0.0,,Ventas de mercaderías en España,73,672,"0,7",SERVEI PRODUCCIO MANETA XARXA - CL00012 (RR/CL),5351,1,EUR,S_IVA21B
15441,2000,SERVEI PRODUCCIO SIMBOL INVIDENTS - CL00006/10 (RR/CL),0.0,,Ventas de mercaderías en España,73,540,"0,27",SERVEI PRODUCCIO SIMBOL INVIDENTS - CL00006/10 (RR/CL),5351,1,EUR,S_IVA21B
15442,100,SERVEI PRODUCCIO SIMBOL INVIDENTS - MODEL MADRID (RR/CL),0.0,,Ventas de mercaderías en España,73,38,"0,38",SERVEI PRODUCCIO SIMBOL INVIDENTS - MODEL MADRID (RR/CL),5351,1,EUR,S_IVA21B
15443,1000,SERVEI PRODUCCIO ROTULA ROSCADA SIRGA MANETA - CL00011 (RR/CL),0.0,,Ventas de mercaderías en España,73,20,"0,02",SERVEI PRODUCCIO ROTULA ROSCADA SIRGA MANETA - CL00011 (RR/CL),5351,1,EUR,S_IVA21B
15444,200,SERVEI PRODUCCIO KIT MOLLA MANETA - CL00015 (RR/CL),0.0,,Ventas de mercaderías en España,73,16,"0,08",SERVEI PRODUCCIO KIT MOLLA MANETA - CL00015 (RR/CL),5351,1,EUR,S_IVA21B
15445,700,SERVEI PRODUCCIO PLETINA SUPORT BULO MANETA - CL00005 (RR/CL),0.0,,Ventas de mercaderías en España,73,14,"0,02",SERVEI PRODUCCIO PLETINA SUPORT BULO MANETA - CL00005 (RR/CL),5351,1,EUR,S_IVA21B
15435,4,TAPA USUARIO REPARADA POR SOLDADURA E.R.D. (RR/CL),0.0,,Ventas de mercaderías en España,12,"77,08","19,27",TAPA USUARIO REPARADA POR SOLDADURA E.R.D. (RR/CL),5350,1,EUR,S_IVA21B
15436,41,TAPA CALLE REPARADA POR SOLDADURA E.R.D. (RR/CL),0.0,,Ventas de mercaderías en España,12,1394,34,TAPA CALLE REPARADA POR SOLDADURA E.R.D. (RR/CL),5350,1,EUR,S_IVA21B
15437,5,VARIOS - SIN DEFINIR,0.0,,Ventas de mercaderías en España,12,"342,5","68,5",VARIOS - SIN DEFINIR,5350,1,EUR,S_IVA21B
15434,200,ADHESIVOS REFLECTANTES LATERALES,0.0,BCN\OUT\00963,Ventas de productos terminados en España,528,200,1,ADHESIVOS SEGUN DISEÑO SOLICITADO ,5349,1,EUR,S_IVA21B
15433,44,ADHESIVOS NUMERADOS SEGÚN DISEÑO SOLICITADO,0.0,BCN\OUT\00964,Ventas de productos terminados en España,528,"70,4","1,6",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5348,1,EUR,S_IVA21B
15431,1,[253] TAPA CIEGA GRIS RAL.7038 3500L. (NE/CBL),0.0,BCN\OUT\00965,Ventas de mercaderías en España,82,130,130,TAPA CIEGA GRIS RAL.7038 3500L. (NE/CBL),5347,1,EUR,S_IVA21B
15432,250,"[652] REMACHE ESTANDAR 6,0X14 ALU/ACE (TAPAS EASY-TALLER)",0.0,BCN\OUT\00965,Ventas de mercaderías en España,82,"12,75","0,051","REMACHE ESTANDAR 6,0X14 ALU/ACE (TAPAS EASY-TALLER)",5347,1,EUR,S_IVA21B
15416,1,INFORMADOR MEDIOAMBIENTAL JULIOL,0.0,,Ventas de mercaderías en España,436,1345,1345,VARIOS - SIN DEFINIR,5340,1,EUR,S_IVA21B
15415,1,material + MO columbaris,0.0,,Ventas de mercaderías en España,73,1600,1600,VARIOS - SIN DEFINIR,5339,1,EUR,S_IVA21B
15370,1,SERVEI DE GESTIO MANTENIMENT BADALONA (RR/CL),0.0,,Ventas de mercaderías en España,671,"2317,25","2317,25",SERVEI DE GESTIO MANTENIMENT BADALONA (RR/CL),5321,1,EUR,S_IVA21B
15300,100,[VARIOS] ADHESIVOS SEGUN DISEÑO SOLICITADO  30 x 30 / 5 FRACCIONES,0.0,BCN\OUT\00959,Ventas de productos terminados en España,734,180,"1,8",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5286,1,EUR,S_IVA21B
15301,250,[VARIOS] ADHESIVOS SEGUN DISEÑO SOLICITADO 45 x 45 / 5 FRACCIONES,0.0,BCN\OUT\00959,Ventas de productos terminados en España,734,1025,"4,1",ADHESIVOS SEGUN DISEÑO SOLICITADO ,5286,1,EUR,S_IVA21B
15302,1,PORTES,0.0,BCN\OUT\00959,Prestaciones de servicios en España,734,25,25,PORTES VENTAS,5286,1,EUR,S_IVA21B
15298,1,[239] TAPA USUARIO AZUL CLARO RAL.5012 3500L. MOD.BCN (NE/CBL),0.0,BCN\OUT\00918,Ventas de mercaderías en España,81,228,228,TAPA USUARIO AZUL CLARO RAL.5012 3500L. MOD.BCN (NE/CBL),5285,1,EUR,S_IVA21B
15299,1,[240] TAPA CIEGA AZUL CLARO RAL.5012 3500L. (NE/CBL),0.0,BCN\OUT\00918,Ventas de mercaderías en España,81,130,130,TAPA CIEGA AZUL CLARO RAL.5012 3500L. (NE/CBL),5285,1,EUR,S_IVA21B
15179,3,SOLDAT CONTENIDORS ORGANICA ,0.0,,Ventas de mercaderías en España,375,90,30,VARIOS - SIN DEFINIR,5237,1,EUR,S_IVA21B
15180,3,SOLDAT CONTENIDORS RESTA 1100L,0.0,,Ventas de mercaderías en España,375,180,60,VARIOS - SIN DEFINIR,5237,1,EUR,S_IVA21B
15174,611,Contenidors Visitats Sant Josep,0.0,,Ventas de mercaderías en España,720,"4154,8","6,8",VARIOS - SIN DEFINIR,5236,1,EUR,S_IVA21B
15175,1,Actuacions 01.06-09.06 sant Josep,0.0,,Ventas de mercaderías en España,720,2232,2232,VARIOS - SIN DEFINIR,5236,1,EUR,S_IVA21B
15176,1,Actuacions 10.06-16.06 sant Josep,0.0,,Ventas de mercaderías en España,720,2984,2984,VARIOS - SIN DEFINIR,5236,1,EUR,S_IVA21B
15177,1,Actuacions 17.06-23.06 sant Josep,0.0,,Ventas de mercaderías en España,720,2958,2958,VARIOS - SIN DEFINIR,5236,1,EUR,S_IVA21B
